bf_bugid,key_word,key_phrase
CSCvc86040,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvc88079,"pid=,-Process=,ipl=",
CSCvc88492,"pid=,-Process=,ipl=",
CSCvc90072,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvc91608,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvc95318,"vulnerabiltyciam,2.4.0,:CVE-2010-2519CISCO",
CSCvd08042,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCvd31187,"c1900-universalk9-mz.SSA,STOP,-SSImage(s)",
CSCvd34327,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvd40671,"offerings,Requirement:,Mandatory",
CSCvd46076,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvd47399,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvd50058,"c1900-universalk9-mz.SSA,STOP,-SSImage(s)",
CSCvd53916,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCve07461,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCve10333,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCve23454,"offerings,Requirement:,Mandatory",
CSCve26572,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCve30498,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCve44248,"pid=,-Process=,ipl=",
CSCve50123,"""Modem,Wireless,""Sierra",
CSCve74326,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCve75196,"cloned-from-CSCvc84617,cloned-from-CSCve15729,cloned-from-CSCve01932",
CSCve83631,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCve84366,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCve86517,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvf04048,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvf27630,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvf57699,"pid=,-Process=,ipl=",
CSCvf62235,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvf73470,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvf80656,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvf81949,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvf98837,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvg26182,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvg28130,"pid=,-Process=,ipl=",
CSCvg37481,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvg40371,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvg41374,"pid=,-Process=,ipl=",
CSCvg50678,"collapse,t_base_6Missingthis,t_base_6.MissingMissingMissingMissingnobug",collapse iot_pi t_base_;collapse iot_pi t_base_;
CSCvg70961,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvg76199,"pid=,-Process=,ipl=",
CSCvg96800,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvh01042,"pid=,-Process=,ipl=",
CSCvh02789,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvh02811,"pid=,-Process=,ipl=",
CSCvh10736,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvh19185,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvh22064,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvh58683,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvh65177,"pid=,-Process=,ipl=",
CSCvh83223,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvh89730,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvi05529,"modepetra-nooibunder,e2etransparent,profile=======IE5K",
CSCvi07899,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCvi08074,"async,ip,show",vty line async mode hardware;sparrow change async encapsulation arpa;try configure async dtho sparrow;connect sparrow async port sparrow;sparrow serial async encap ppp;description cisco ip phone sip;corsica add ip address shut;interface async ip address encapsulation;detect marker ip address incomplete;core different ip gracefully volt_connexa;txfec always show enable show;lowpan always show dag_size pi;corsica show run configuration;last clear show interface counter;spa ir show plat hypversion
CSCvi29893,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvi44374,"collapse,t_base_6Missingthis,t_base_6.MissingMissingMissingMissingnobug",collapse iot_pi t_base_;collapse iot_pi t_base_;
CSCvi51666,"pid=,-Process=,ipl=",
CSCvi66071,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
